Season,Player_ID,Team,minutes,poss,pts,fga,fta,pir,tm_poss,tm_min,games,usage,ts,ppm,usage_odd,ts_odd,ppm_odd,min_odd,usage_even,ts_even,ppm_even,min_even
2023,P011982   ,PAM,598.95,311.68,360,217,122,384,2207.2,5400.0,27,25.462464350670942,66.49918723215605,0.641121963436013,24.383469495834515,64.91895468078069,0.5463635281514105,280.03333333333336,26.418226867061552,67.77510683760684,0.7243271492030311,318.9166666666667
2023,P011983   ,OLY,285.4,122.88,95,102,27,62,2288.92,6000.0,30,22.572406670562547,41.71057253249034,0.21723896285914507,22.181366157523858,36.85897435897436,0.1631457854005438,159.36666666666667,23.092111578502305,47.59129759129759,0.2856387199153663,126.03333333333333
2023,P011987   ,MUN,775.8,439.52,390,356,58,275,2770.84,6925.0,34,28.318300874110044,51.11134409729503,0.35447280226862593,26.663706235114812,45.49440912080684,0.3026183062146397,380.01666666666665,29.920143330092685,56.258790436005626,0.4042615909378026,395.78333333333336
2023,P012023   ,OLY,6.333333333333333,3.0,2,3,0,0,935.4,2450.0,12,24.81347692515445,33.333333333333336,0.0,25.55099770562469,33.333333333333336,0.0,6.333333333333333,,,,0.0
2023,P012044   ,RED,554.6333333333333,262.08,243,184,57,255,2397.04,5800.0,29,22.86707525454441,58.11172756839487,0.459763206923493,22.740064776713055,58.385435821993376,0.44477905831933745,287.78333333333336,22.969144641846757,57.81499202551834,0.47592280307288737,266.85
2023,P012080   ,ASV,787.8,377.72,364,274,88,310,2297.16,5650.0,28,23.585289023680538,58.1990278843694,0.3935008885503935,24.65166612574074,60.901749663526246,0.42125288762060065,367.95,22.685077195501197,55.75188886180843,0.3691794688579254,419.85
2023,P012095   ,TEL,24.833333333333336,9.879999999999999,4,7,2,10,690.52,1600.0,8,18.437228708488142,25.380710659898476,0.40268456375838924,12.69917868061883,0.0,0.5405405405405405,7.4,20.663206774105436,29.069767441860467,0.3441682600382409,17.433333333333334
2023,P012096   ,PAR,523.4333333333333,207.28,254,146,62,284,2146.12,5450.0,27,20.112614064537606,73.29178208679593,0.5425714831560848,17.72362917379058,72.992700729927,0.4780701754385965,228.0,21.88902027754295,73.47470238095238,0.592350220015796,295.43333333333334
2023,P012123   ,MUN,35.083333333333336,14.879999999999999,8,13,2,1,802.92,2025.0,10,21.393647154631438,28.81844380403458,0.02850356294536817,25.5578682414444,36.76470588235294,0.21201413427561835,23.583333333333336,12.989442181394962,0.0,-0.34782608695652173,11.5
2023,P012197   ,BAR,1.5666666666666667,2.0,2,1,0,1,417.24,1000.0,5,61.19239500914826,100.0,0.6382978723404256,60.6891250145401,100.0,0.6382978723404256,1.5666666666666667,,,,0.0
2023,P012201   ,BAS,832.4166666666666,424.84000000000003,461,288,161,623,2836.44,6825.0,34,24.5608664263524,64.23475643740943,0.7484232655921514,23.56647466687975,65.69807825885621,0.7567779960707269,424.1666666666667,25.598679406247502,62.876182287188314,0.739742804654011,408.25
2023,P012298   ,OLY,0.0,0.0,0,0,0,0,173.92000000000002,425.0,2,,,,,,,,,,,0.0
2023,P012365   ,BAS,0.8,1.0,0,1,0,-1,248.64,600.0,3,60.32818532818533,0.0,-1.25,,,,0.0,60.15399422521654,0.0,-1.25,0.8
2023,P012415   ,IST,4.883333333333333,4.0,0,3,0,-3,595.0,1400.0,7,38.546476611122266,0.0,-0.6143344709897611,0.0,,-0.48,2.0833333333333335,65.8631364025555,0.0,-0.7142857142857143,2.8
2023,P012417   ,IST,0.0,0.0,0,0,0,0,352.79999999999995,800.0,4,,,,,,,0.0,,,,0.0
2023,P012515   ,MCO,59.9,11.879999999999999,7,8,2,3,1242.2,3025.0,15,9.659473780833133,39.41441441441441,0.05008347245409015,9.426900323447423,41.666666666666664,0.0,45.86666666666667,10.15227924111218,34.72222222222222,0.21377672209026127,14.033333333333333
2023,P012709   ,MCO,286.6,121.88,115,95,27,120,2536.96,6225.0,31,20.86949745018495,53.79865269461078,0.418702023726448,20.420890081874585,49.96431120628123,0.3532875368007851,152.85,21.377210336729,58.025177025963806,0.4934579439252336,133.75
2023,P012710   ,IST,297.2,99.4,95,86,10,97,2710.96,6725.0,33,16.593452405610112,52.544247787610615,0.32637954239569317,15.070769006611865,37.07627118644068,0.19286966686148452,114.06666666666666,17.448405511078523,59.600515463917525,0.4095376774663269,183.13333333333333
2023,P012711   ,RED,82.8,40.76,31,31,4,13,1179.12,2800.0,14,23.379426825475026,47.313797313797316,0.1570048309178744,29.799751460378634,54.844606946983546,0.290088638195004,41.36666666666667,17.006615752040403,32.16911764705882,0.02413515687851971,41.43333333333334
2023,P012712   ,PAN,447.0333333333333,134.64,112,98,31,157,2181.44,5450.0,27,15.049338848092653,50.16123253314224,0.3512042353292074,13.709857156017582,52.0098730606488,0.340933611450766,231.71666666666667,16.49211860478587,48.252002913328475,0.3622571406455608,215.31666666666666
2023,P012713   ,VIR,9.766666666666666,4.0,2,4,0,-1,1159.2,2800.0,14,19.78532917841421,25.0,-0.10238907849829353,8.360384596270062,0.0,-0.1749271137026239,5.716666666666667,36.07650021871379,33.333333333333336,0.0,4.05
2023,P012714   ,VIR,135.93333333333334,44.28,48,28,12,60,1380.3600000000001,3400.0,17,16.047160352266676,72.11538461538461,0.4413928396272683,19.114148627100054,78.125,0.40170419963481435,54.766666666666666,14.003299522340749,68.04435483870968,0.4681724845995893,81.16666666666667
2023,P012715   ,ZAL,527.6833333333333,206.36,211,174,19,193,2316.04,5825.0,29,19.671252427814814,57.85259925422241,0.365749660465557,18.26785311475737,53.39917317409279,0.28183318522280054,262.56666666666666,21.074466152221817,61.92275398824517,0.44885899289620923,265.1166666666667
2023,P012720   ,BER,699.5666666666667,360.92,326,286,43,251,2376.04,5800.0,29,25.187559100396413,53.45664436573527,0.3587935388573879,24.997889510494538,54.457953394123614,0.3784181935365068,362.0333333333333,25.385876701285834,52.38095238095238,0.33774442030416746,337.53333333333336
2023,P012721   ,BER,416.65,114.16,105,95,14,160,2239.08,5400.0,27,13.215899234608113,51.897983392645315,0.3840153606144246,14.096630183750731,60.790273556231,0.36360774437273724,211.76666666666668,12.331628427371701,42.250618301731244,0.4051085983893273,204.88333333333333
2023,P012724   ,ULK,2.4166666666666665,0.0,0,0,0,0,166.04,400.0,2,0.0,,0.0,,,,0.0,0.0,,0.0,2.4166666666666665
2023,P012729   ,ASV,644.6,283.72,302,240,38,280,2464.44,6050.0,30,21.610597327512824,58.81894671237145,0.43437790878063914,20.82918260262202,62.3627235644807,0.4683722804190169,330.93333333333334,22.43316753651264,55.32342927886103,0.39851222104144524,313.6666666666667
2023,P012730   ,ASV,223.08333333333334,59.92,55,42,18,64,1674.68,4050.0,20,12.991457133868755,55.08814102564102,0.2868883078072469,13.5239704785686,51.77514792899409,0.2817290429498688,120.68333333333334,12.389024950252562,59.00349650349651,0.29296875,102.4
2023,P012731   ,ASV,348.4166666666667,91.72,79,69,13,139,2621.84,6450.0,32,12.952352338675366,52.86402569593148,0.3989476201865582,12.98766089495452,53.934010152284266,0.41883725776203373,159.96666666666667,12.918884614279769,52.08333333333333,0.3820642080127355,188.45
2023,P012732   ,ASV,120.9,56.84,62,45,11,42,562.36,1400.0,7,23.40838099816965,62.199036918138034,0.34739454094292804,19.91975507755689,54.47247706422018,0.17915795759928335,55.81666666666667,26.48946560326636,66.35802469135803,0.4916773367477593,65.08333333333333
2023,P012738   ,PAM,431.25,167.88,141,137,27,89,2682.92,6625.0,33,19.225516131353313,47.35357334766255,0.2063768115942029,19.833431855523607,50.315227934044614,0.2298684400751771,230.56666666666666,18.498513206346644,43.67469879518072,0.1793870940951748,200.68333333333334
2023,P012739   ,PAM,288.01666666666665,91.56,83,62,24,115,1709.12,4225.0,21,15.717096398191245,57.19404630650496,0.3992824489323535,17.036549820655615,56.17977528089887,0.5144612234450986,130.23333333333332,14.580070982675865,58.17099567099567,0.30421464032956586,157.78333333333333
2023,P012740   ,PAM,471.28333333333336,162.96,124,127,34,47,2443.56,6025.0,30,17.051515106903004,43.67427444350521,0.09972769388548997,16.339473053049716,46.80785758133825,0.04182642035552457,239.08333333333334,17.798014205910647,41.015625,0.15934539190353145,232.2
2023,P012742   ,PAR,693.0833333333334,339.8,304,253,45,326,2621.2400000000002,6675.0,33,24.969646738245896,55.71847507331378,0.4703619093423109,25.453873461701857,63.09148264984228,0.5074175564584712,352.76666666666665,24.47050167259389,48.004800480048004,0.43195063421323276,340.31666666666666
2023,P012743   ,PAR,516.4166666666666,230.32,267,186,53,284,2469.36,6250.0,31,22.5765203278942,63.77794763997707,0.5499435210585768,22.772370963042412,57.96960249415432,0.4666576491275531,246.43333333333334,22.39157788896997,69.3663292088489,0.6259645657139329,269.98333333333335
2023,P012744   ,TEL,443.81666666666666,174.88,171,136,52,142,2980.28,6825.0,34,18.047295124857236,53.814199395770395,0.31995193210409706,20.261290999708354,48.12152133580705,0.30344827586206896,217.5,15.918664577183268,60.5726872246696,0.33581265188894616,226.31666666666666
2023,P012745   ,BAR,764.0333333333333,331.28,339,269,62,307,2732.12,6600.0,33,20.94869972861816,57.20939651680843,0.401814929540596,21.225280550813928,60.05622284692052,0.4465696465696466,400.8333333333333,20.656656612864396,54.02117916428163,0.3524229074889868,363.2
2023,P012765   ,BAS,229.85,74.52,37,49,8,50,1969.84,4800.0,24,15.800419554641223,35.224676313785224,0.2175331738090059,15.507368619582245,19.642857142857142,0.2158894645941278,115.8,16.09943402930262,53.01794453507341,0.21920210434020168,114.05
2023,P012766   ,BAS,0.0,0.0,0,0,0,0,82.4,200.0,1,,,,,,,0.0,,,,
2023,P012774   ,PAN,752.0666666666667,486.2,430,375,55,304,2254.8,5625.0,28,32.25545040597492,53.857715430861724,0.40421948408829,31.942136952750758,56.31783739504403,0.4226306045965593,369.1166666666667,32.57511329098311,51.50088287227781,0.3864734299516908,382.95
2023,P012779   ,OLY,0.0,0.0,0,0,0,0,80.56,200.0,1,,,,,,,0.0,,,,
2023,P012784   ,ZAL,3.3666666666666667,1.0,3,1,0,3,624.52,1600.0,8,15.219609452138451,150.0,0.8910891089108911,0.0,,0.0,1.1333333333333333,24.034417285552912,150.0,1.3432835820895521,2.2333333333333334
2023,P012786   ,IST,218.1,80.52,103,71,8,84,1365.56,3300.0,16,17.84354946983674,69.10896403650027,0.3851444291609354,17.25505444465839,70.40627885503231,0.4064087534193044,127.95,18.672102794775782,67.3076923076923,0.3549639489739323,90.15
2023,P012787   ,ZAL,309.0,183.28,158,121,37,99,1844.68,4600.0,23,29.581717473489583,57.54662004662005,0.32038834951456313,25.894798053547042,49.497171590194846,0.10445468509984639,162.75,33.71270484551077,64.5029875067898,0.5606837606837607,146.25
2023,P012788   ,IST,330.2833333333333,127.16,156,94,39,199,1765.64,4300.0,21,18.752542241882953,70.16912558474272,0.6025129938941314,20.044666765739215,71.96710075394105,0.6716417910447762,160.79999999999998,17.55443943135443,68.18181818181819,0.5369259514209854,169.48333333333332
2023,P012795   ,PAM,335.53333333333336,114.72,110,94,13,69,1469.44,3625.0,18,16.86901078318637,55.154432410750104,0.2056427577985297,17.40601086835977,59.912854030501094,0.28346456692913385,190.5,16.175781961505596,49.283154121863795,0.10342450011491611,145.03333333333333
2023,P012800   ,MIL,126.9,51.84,53,45,11,44,561.04,1400.0,7,20.387669100849184,53.17014446227929,0.3467297084318361,22.248140399966868,61.89821182943604,0.5010121457489879,65.86666666666666,18.125393404056055,40.94412331406551,0.18022938285090115,61.03333333333333
2023,P012801   ,RED,210.13333333333333,107.04,86,85,16,58,1060.52,2600.0,13,24.976732992396606,46.71881790525858,0.276015228426396,23.95921444399218,51.156583629893234,0.2953318513813909,104.96666666666667,25.937596565406167,42.48088360237893,0.25673534072900156,105.16666666666667
2023,P012878   ,OLY,169.86666666666667,78.96000000000001,102,55,34,122,840.64,2225.0,11,24.60644846208227,72.89879931389365,0.7182103610675039,28.705224551731952,75.79650565262075,0.872681281618887,79.06666666666666,21.208456683968475,69.26546391752578,0.5837004405286343,90.8
2023,PBCN      ,VIR,757.2833333333333,452.88,472,369,102,308,2684.32,6600.0,33,29.40792534008966,57.02135884797526,0.4067169927592051,29.41824777865074,55.4648482520169,0.40295321117238925,374.73333333333335,29.38717420484509,58.597549114958184,0.4104038687753235,382.55
2023,PBMT      ,MAD,322.1,69.08,70,61,7,100,1746.08,4225.0,21,10.378968052850501,54.61922596754057,0.3104625892579944,8.450581940481015,47.58418740849195,0.3153663815314851,161.71666666666667,12.331505613412139,59.84766050054407,0.3055180297204614,160.38333333333333
2023,PCVM      ,MAD,404.93333333333334,166.64,104,119,6,90,2305.16,5550.0,27,19.81607477023402,42.74909569220651,0.22225880803424433,18.583364030229752,32.029085872576175,0.14469453376205788,207.33333333333334,21.09536620662193,52.44207889793363,0.3036437246963563,197.6
2023,PJDR      ,RED,569.6833333333334,277.68,254,193,72,295,2246.72,5400.0,27,23.43073384884904,56.52483532134591,0.5178315438401451,23.12737611872785,51.23306703716568,0.44381705251270465,295.1666666666667,23.76277081114922,62.0891161431702,0.5974136360876693,274.51666666666665
2023,PKIR      ,ASV,501.5833333333333,140.68,113,118,22,117,2543.6,6250.0,31,13.783212728806754,44.251253132832076,0.23326133909287258,13.257090608369984,44.87597911227154,0.22957198443579765,257.0,14.346450729448124,43.67469879518072,0.23713798977853492,244.58333333333334
2023,PLCZ      ,MCO,575.4,268.2,277,205,55,317,2773.16,6825.0,34,22.94281166295521,60.42757417102967,0.5509210983663538,20.971932862549682,64.35185185185185,0.549387661668765,291.23333333333335,24.987099983807575,56.930693069306926,0.5524926686217009,284.1666666666667
2023,PLFW      ,BAR,133.65,63.8,42,40,20,66,673.4,1600.0,8,22.68446712891157,43.032786885245905,0.49382716049382713,23.532369578881205,45.28985507246377,0.5232558139534883,57.333333333333336,21.999990248231278,41.16766467065868,0.471718715876829,76.31666666666666
2023,PLHK      ,IST,389.21666666666664,164.96,176,146,9,175,2123.2400000000002,5325.0,26,21.258750720846095,58.68231528407575,0.44962103370016704,19.51619860209272,57.138826185101586,0.37310339109526575,201.01666666666665,23.10563642083805,60.065756196256956,0.5313496280552603,188.20000000000002
2023,PLUO      ,RED,303.2,71.28,60,59,12,23,1831.6,4400.0,22,11.295111732406921,46.670815183571875,0.0758575197889182,7.851738680518424,47.89272030651341,0.06211894627861498,144.88333333333333,14.509006146482314,46.082949308755765,0.08843036109064112,158.31666666666666
2023,PTGB      ,MAD,513.7666666666667,246.72,216,199,38,143,2355.28,5750.0,28,23.44734797829474,50.064898943074354,0.2783364692142996,21.62352381582045,46.63834503140007,0.22981517509727628,274.1333333333333,25.54948904614933,53.51824274013403,0.33384337181805535,239.63333333333333
2024,P000229   ,ASV,330.6,102.52,80,87,8,39,1952.28,4825.0,24,15.328192871880725,44.18912947414936,0.11796733212341197,16.05578101339767,33.72093023255814,-0.025078369905956112,159.5,14.657891257216674,53.66161616161616,0.2513150204558738,171.1
2024,P000796   ,MIL,824.6166666666667,466.92,531,337,168,659,2447.04,6025.0,30,27.882797649129788,64.61111651903046,0.7991592052873052,28.52403612248645,63.710739138612,0.7957624034612429,412.18333333333334,27.22908224375342,65.57707828894269,0.8025539481128263,412.43333333333334
2024,P000848   ,RED,475.2166666666667,234.48000000000002,235,183,42,217,2135.44,5275.0,26,24.37694221910796,58.31844351796705,0.456633816154035,24.48468791445435,62.21286370597243,0.5370735833098393,236.46666666666667,24.271491417947594,54.123711340206185,0.3769633507853403,238.75
2024,P000925   ,BAR,482.93333333333334,184.84,206,150,36,268,1826.12,4475.0,22,18.75868970431804,62.108055957549446,0.5549420209828824,18.5874705054447,58.082056351952545,0.4867381489841986,236.26666666666668,18.924440004206545,65.94441827602449,0.6202702702702703,246.66666666666666
2024,P001133   ,VIR,768.7666666666667,442.48,438,309,142,490,2281.72,5625.0,28,28.378489428747883,58.953375686443415,0.6373845553483936,26.552171909494078,57.04423121928387,0.583611967519215,383.81666666666666,30.16538350366371,60.58037495013961,0.6909988310170152,384.95
2024,P001255   ,OLY,626.4166666666666,172.72,163,131,38,219,2698.56,6625.0,33,13.538268552623068,55.17194692661793,0.34960755620593326,14.034530836262482,52.91005291005291,0.34569453174104336,318.2,13.033942648819645,57.542983915696055,0.35364732601524906,308.21666666666664
2024,P001288   ,MUN,350.85,97.96,100,70,34,161,1171.16,2800.0,14,13.350547970517681,58.85122410546139,0.4588855636311814,12.043150952076168,60.19467213114754,0.5046403712296984,172.4,14.656657678215575,57.70905923344947,0.4146819837489493,178.45
2024,P001392   ,MIL,462.4,146.16,182,110,39,218,1793.08,4425.0,22,15.601067402300101,71.56338471217364,0.47145328719723184,15.241485916506022,86.51358344113842,0.4878732651058461,237.76666666666665,15.98227599572643,57.40967544396816,0.45407330464460605,224.63333333333333
2024,P001518   ,MIL,483.6,95.64,114,81,6,104,2673.36,6625.0,33,9.801932509203388,68.14921090387375,0.21505376344086022,10.432638924302497,73.38551859099803,0.22133815551537073,230.41666666666666,9.230953506647369,63.14312441534145,0.2093344743598183,253.18333333333334
2024,P001557   ,MUN,408.1666666666667,117.04,145,91,16,116,1909.16,4600.0,23,13.817907436620635,73.94940840473275,0.2841976316864026,13.256883218549824,74.53151618398637,0.21347013072976997,201.43333333333334,14.391922221986437,73.41425215348474,0.35311189938729437,206.73333333333335
2024,P001844   ,VIR,481.05,104.16,77,70,14,91,2527.52,6225.0,31,10.665605179086649,50.5514705882353,0.1891695249974015,11.696020568893937,50.70754716981132,0.18306029050872188,251.28333333333333,9.54995384947583,50.355450236966824,0.1958508631945452,229.76666666666665
2024,P001926   ,PAN,712.0833333333334,298.92,302,205,93,402,2711.84,6625.0,33,20.510486817903885,61.40208197787898,0.5645406670567583,21.49611716177691,61.7283950617284,0.5712883435582823,339.5833333333333,19.608199898044276,61.091716915264996,0.5583892617449664,372.5
2024,P001932   ,MCO,203.18333333333334,72.88,46,55,2,55,999.0,2450.0,12,17.593444482132856,41.159627773801,0.270691493724879,14.789116736700288,27.272727272727273,0.22351797862001943,102.9,20.46649551347195,50.17709563164108,0.31909589496426793,100.28333333333333
2024,P002084   ,VIR,536.0166666666667,166.16,158,133,39,198,2685.08,6625.0,33,15.29702013794803,52.61054874800213,0.36939149902055285,13.437048264127094,43.38995568685377,0.2749605589362182,221.85,16.584672599588373,57.8125,0.43607427055702913,314.1666666666667
2024,P002100   ,ASV,658.9833333333333,366.24,368,249,96,419,2699.56,6625.0,33,27.278107612480426,63.17813487158357,0.6358279167404335,26.939099486900012,68.70503597122303,0.6651611578731267,324.73333333333335,27.62015209153302,58.131897004729375,0.6073298429319371,334.25
2024,P002328   ,PAN,45.83333333333333,15.879999999999999,12,12,2,11,401.92,1000.0,5,17.240880138969313,46.58385093167701,0.24000000000000002,18.41420808055131,56.306306306306304,0.30318342597271347,32.983333333333334,14.893973525962057,25.0,0.07782101167315175,12.85
2024,P002329   ,ZAL,760.4833333333333,212.52,223,145,83,278,2756.04,6825.0,34,13.840674067752714,61.425738210665486,0.3655569922636919,14.425484767045194,68.90660592255125,0.379729910415831,373.95,13.280824484979135,54.41741357234315,0.3518454639530873,386.5333333333333
2024,P002553   ,RED,300.73333333333335,127.2,139,79,55,180,2207.52,5475.0,27,20.980460461728473,67.34496124031007,0.5985369097761029,21.609092680762952,62.453392990305744,0.5835427822095947,152.51666666666665,20.322109224608177,72.63922518159806,0.6139660407061733,148.21666666666667
2024,P002581   ,MCO,344.68333333333334,158.6,178,116,40,215,2237.04,5450.0,27,22.420002000232394,66.61676646706587,0.6237609399932305,21.4979609090507,67.44328632740651,0.6733167082294264,173.76666666666668,23.356270053201513,65.82796957284963,0.5733788395904437,170.91666666666666
2024,P002676   ,ZAL,726.4333333333333,153.4,147,114,35,216,2676.12,6625.0,33,10.455381640971849,56.800618238021634,0.2973431835910614,12.032938301698557,60.99195710455764,0.33339166958347916,380.93333333333334,8.757195980918205,51.09489051094891,0.2575976845151954,345.5
2024,P002849   ,ULK,586.5,161.68,167,128,22,228,2816.84,6800.0,34,13.309600294213949,60.64787914003486,0.3887468030690537,14.012529919314284,61.564837905236914,0.38268122163620755,271.76666666666665,12.704824664200114,59.84766050054407,0.3939843253547977,314.73333333333335
2024,P002939   ,BAR,791.4333333333333,243.72,204,170,38,345,2850.2,6875.0,34,14.85607879144806,54.62724935732648,0.4359179547656152,15.95799597597813,53.13765182186235,0.3895614292296737,397.8833333333333,13.71761805959951,56.30118289353958,0.4827849066192352,393.55
2024,P002968   ,ULK,418.76666666666665,162.04,182,126,41,179,2489.4,6000.0,30,18.65248460844833,63.17689530685921,0.4274456738040277,18.19116446087968,57.20228809152366,0.3898431665421957,223.16666666666666,19.165566237111456,70.0238379022646,0.4703476482617587,195.6
2024,P002969   ,ULK,33.03333333333333,14.0,14,12,0,6,987.72,2400.0,12,20.59600675303831,58.333333333333336,0.18163471241170537,9.143905644037659,75.0,0.28892455858747995,10.383333333333333,26.371394947900015,55.0,0.13245033112582782,22.65
2024,P003048   ,ZAL,533.7666666666667,129.84,139,95,36,184,2756.04,6825.0,34,12.047701337146957,62.702995308552865,0.34471991506900646,10.638373592688433,64.14956011730204,0.3660642339127432,289.56666666666666,13.706614819680366,61.30063965884861,0.31941031941031944,244.2
2024,P003091   ,ULK,6.9,3.88,4,2,2,5,412.03999999999996,1000.0,5,27.294381156184357,69.44444444444444,0.7246376811594203,,,,0.0,27.350138160491735,69.44444444444444,0.7246376811594203,6.9
2024,P003108   ,MAD,859.9833333333333,461.56,468,382,74,456,2708.12,6450.0,32,25.56583230070652,56.445387881126976,0.5302428341634527,25.522711263520204,61.377531524646535,0.6094008345799543,423.3666666666667,25.610782497849637,51.413255360623786,0.45348704050082067,436.6166666666667
2024,P003196   ,BAR,447.5,210.0,228,144,75,294,2769.12,6675.0,33,22.623809980332176,64.40677966101696,0.6569832402234637,23.732627745336206,69.14665523156089,0.7250221043324492,226.2,21.47407374961042,59.125656951743906,0.587437867148667,221.3
2024,P003210   ,ZAL,97.48333333333333,49.2,30,37,5,-2,1531.72,3800.0,19,25.04199595137433,38.265306122448976,-0.02051632757736365,26.767770748825207,31.347962382445143,-0.09031610637230306,33.21666666666667,24.080115094371994,41.6036308623298,0.015560165975103735,64.26666666666667
2024,P003469   ,OLY,972.95,503.6,645,395,165,783,2639.96,6425.0,32,25.19422363913387,68.96920444824636,0.8047690014903129,24.636064065406845,67.30944151355285,0.7550963805297461,480.73333333333335,25.705723755001525,70.44243500726627,0.8532827684285376,492.2166666666667
2024,P003478   ,BAR,562.6666666666666,135.24,148,116,21,148,2772.68,6675.0,33,11.572721196328132,59.086553816671994,0.26303317535545023,12.064505844622555,60.213414634146346,0.28408401116911497,274.56666666666666,11.089043229558136,57.84708249496982,0.24297119055883376,288.09999999999997
2024,P003481   ,PRS,0.0,0.0,0,0,0,0,449.36,1000.0,5,,,,,,,0.0,,,,0.0
2024,P003526   ,ASV,641.6,152.92,146,124,18,106,2702.48,6625.0,33,11.68566208808224,55.33656761673742,0.16521197007481297,11.157170199717857,53.80794701986755,0.15123667489366172,317.3833333333333,12.204182391211775,56.62751677852349,0.17889271577648694,324.21666666666664
2024,P003583   ,MAD,287.2166666666667,151.44,156,112,26,153,2186.4,5250.0,26,25.321570827878986,63.18859364873623,0.5326988916613473,26.85268844649505,63.33122229259025,0.5765676974251571,135.28333333333333,23.932603731820983,63.039150630391504,0.4936375603334796,151.93333333333334
2024,P003733   ,MAD,611.1833333333333,160.92,183,135,18,194,2798.6,6650.0,33,12.512651024320482,64.02183039462636,0.3174170325325189,12.189507155983836,73.86363636363636,0.3091334894613583,320.25,12.868497546861656,54.467733039161615,0.3265352887259395,290.93333333333334
2024,P003842   ,PAN,451.71666666666664,190.48,228,118,92,349,1380.08,3400.0,17,20.77724295857744,71.93336698637053,0.7726081983544257,21.695786511094926,68.75881523272214,0.806533208065332,230.61666666666667,19.820682682842474,75.61307901907357,0.7372229760289462,221.1
2024,P003941   ,OLY,472.4666666666667,163.48,197,118,67,347,2055.8,5025.0,25,16.91525913399668,66.78871711418498,0.7344433469733314,17.725223338736537,67.3692636072572,0.7222182417424948,232.61666666666667,16.122454971144094,66.18863761720905,0.7462997706900146,239.85
2024,P004004   ,ULK,686.0666666666667,332.36,342,225,94,370,2563.2,6200.0,31,23.435899227607702,64.1988286529509,0.5393061898746477,23.71961182591943,61.72839506172839,0.5398937443162781,348.2166666666667,23.146268380615293,67.04361873990307,0.5387006067781559,337.85
2024,P004007   ,RED,297.0,104.28,94,82,12,63,2226.36,5500.0,27,17.347698585234294,53.84967919340055,0.21212121212121213,16.486827741870336,50.33557046979866,0.10699273977837219,130.85,18.039147929470385,56.2888198757764,0.29491423412578993,166.15
2024,P004058   ,BAS,222.46666666666667,74.84,43,57,11,31,2764.6,6625.0,33,16.123243235884065,34.76714100905563,0.13934671860952952,14.80183235326985,35.87830080367394,0.20323084940072955,127.93333333333334,17.885979436233928,33.333333333333336,0.05289139633286319,94.53333333333333
2024,P004088   ,PAN,586.05,228.0,253,176,75,216,2635.64,6425.0,32,18.967811034237204,60.526315789473685,0.3685692347069363,18.62258561427003,56.91225165562914,0.3090190441969098,278.3,19.2797091852334,63.634745461018156,0.42242079610073113,307.75
2024,P004132   ,MCO,191.85,89.0,110,57,50,136,679.12,1625.0,8,22.200616947661622,69.62025316455696,0.7088871514203805,21.905506375279266,70.42253521126761,0.7505211952744961,95.93333333333334,22.521177237185054,68.80733944954127,0.6672458731537793,95.91666666666667
2024,P004194   ,ASV,384.6666666666667,194.36,214,157,44,252,1743.52,4200.0,21,24.343033054587554,60.671354048537076,0.655112651646447,23.613100806443295,58.50234009360374,0.7063671146865497,169.88333333333333,24.951996510943374,62.349155269509254,0.6145728253278497,214.78333333333333
2024,P004197   ,PRS,455.6,158.84,146,141,11,88,2719.08,6400.0,32,16.41209972339583,50.05485463521668,0.19315188762071991,15.57088484303413,50.94282238442822,0.21869542106462148,219.48333333333332,17.16300208139957,49.32567432567433,0.16940777864050258,236.11666666666667
2024,P004233   ,TEL,124.26666666666667,34.0,40,30,0,35,2044.6,4800.0,24,12.846568727673315,66.66666666666667,0.28165236051502146,12.624222634354503,67.6470588235294,0.36928017126036927,62.28333333333333,13.075913046460194,65.38461538461539,0.19360043022317827,61.983333333333334
2024,P004508   ,MUN,821.7166666666667,331.88,356,280,27,249,2827.8,6800.0,34,19.424471165819398,60.98396601343018,0.30302415674502564,18.354816473817948,64.1669056495555,0.30489756722151085,416.53333333333336,20.51902416148623,58.07086614173228,0.301098268273621,405.18333333333334
2024,P004512   ,PRS,224.55,40.2,17,21,5,8,2045.12,4800.0,24,8.403601131225054,36.63793103448276,0.03562680917390336,10.395602854830294,37.262872628726285,0.10452961672473868,95.66666666666667,6.961738052227893,35.54502369668246,-0.015517910254752361,128.88333333333333
2024,P004554   ,VIR,411.85,174.8,201,134,45,237,2129.64,5225.0,26,20.826315969866403,65.3446033810143,0.5754522277528226,20.26001002506979,68.6191284663271,0.6148590947907772,195.16666666666666,21.344795439095883,62.56015399422521,0.5399584647334821,216.68333333333334
2024,P004761   ,PAR,481.1166666666667,143.8,154,121,20,110,1664.76,4200.0,21,15.081208283854311,59.32203389830508,0.2286347732705165,14.061475506963587,62.84435261707989,0.2243797195253506,231.75,16.01725662196048,56.469604015616284,0.23258922603929955,249.36666666666667
2024,P004790   ,MCO,166.68333333333334,41.12,49,25,23,65,2074.0,5025.0,25,11.954137276725557,69.76082004555809,0.38996100389961,12.753249704189173,76.47679324894514,0.37259615384615385,83.2,11.151104570302385,61.88118811881188,0.4072669195448193,83.48333333333333
2024,P004866   ,RED,914.5166666666667,293.44,296,203,76,383,2804.72,6900.0,34,15.787641799910457,62.595161563187276,0.4188004592589893,15.169939544631962,62.690613351406306,0.44646727351538795,461.4,16.41552243572674,62.5,0.3906278736160665,453.1166666666667
